banh_mi,0.9928390272
dipping_sauce,0.9928145446
fried_calamari,0.9927500813
shaved_snow,0.9927346389
green_valley,0.9927168855
lotus_leaf,0.9927057508
mexican_food,0.9926825494
fried_flounder,0.9926302264
guy_fieri,0.9925515317
mandalay_bay,0.9924832822
almond_cookies,0.9924391668
spicy_tuna_rolls,0.9924305771
dim_sum,0.9924037782
golden_buddha,0.9923440544
bamboo_shoots,0.9922799157
saving_grace,0.9922375076
shrimp_balls,0.9922367949
great_lunch_specials,0.9922325652
enoki_mushrooms,0.9922235385
fried_wonton,0.9919987989
smaller_portions,0.9919972484
beef_tongue,0.9919723589
bahn_mi,0.9919408129
snap_peas,0.9919367144
red_bean,0.9919279292
hot_sauce,0.9919110492
fish_sauce,0.9919024315
fried_fish,0.9918953967
clay_pot,0.9918952314
fried_wontons,0.9918483317
passion_fruit,0.9918091976
roasted_duck,0.9918072667
sweet_sour_pork,0.9917932351
fast_casual,0.9917808216
custard_tarts,0.9917570648
chinese_sausage,0.9916894058
kobe_beef,0.9916861904
walnut_prawns,0.9916415212
bell_peppers,0.9916020121
hot_sour_soup,0.9916009671
fried_chicken,0.9915244316
rice_noodle,0.9914924554
china_king,0.9914541800
wah_kee,0.9914382658
sam_woo,0.9914369300
fish_fillet,0.9913290987
minced_pork,0.9913155103
egg_noodle,0.9913046104
coconut_shrimp,0.9912239439
teriyaki_bowl,0.9911549297
onion_rings,0.9911388355
clever_koi,0.9911209223
pollo_diablo,0.9910259151
fresh_fruit,0.9910091747
hot_pots,0.9909681441
kung_pao_shrimp,0.9909547547
iced_teas,0.9909357991
americanized_chinese_food,0.9909224289
ong_choy,0.9909027713
duck_sauce,0.9908706449
rock_cod,0.9908179649
bell_pepper,0.9908142186
samba_strip_roll,0.9907444949
sesame_chicken,0.9907285777
california_rolls,0.9907079151
chinese_american,0.9906469367
thai_basil,0.9906396620
shiu_mai,0.9906313197
wor_wonton_soup,0.9905861569
short_rib_grilled_cheese,0.9905277511
rice_noodles,0.9905210910
coconut_rice,0.9904857095
pulled_pork,0.9904128098
orchid_garden,0.9904074545
pea_pods,0.9902700673
asian_cafe_express,0.9902371335
teriyaki_sauce,0.9901920631
yellow_curry,0.9901840595
gift_card,0.9901787365
yellowtail_taquitos,0.9901297933
dragon_noodle,0.9901224111
winter_melon,0.9900675923
pepper_steak,0.9900209672
lunch_hour,0.9899943868
general_tso,0.9898621925
chef_sheridan,0.9897797575
beef_tenderloin,0.9897643417
egg_foo_yung,0.9897551619
health_department,0.9897116875
harbor_palace,0.9896662147
moo_shu,0.9896364082
beef_roll,0.9896287182
crab_ragoons,0.9895676475
sweet_potato,0.9895133663
monterey_park,0.9894302135
green_peppers,0.9893881852
jade_chicken,0.9893761683
beef_jerky,0.9893653255
yamato_roll,0.9893137085
jose_andres,0.9892922125
singapore_rice_noodles,0.9892173994
short_rib,0.9892036058
black_mushrooms,0.9891443180
lettuce_wrap,0.9891330956
chow_fun,0.9891147254
breakfast_buffet,0.9890971976
double_check,0.9890855087
mouth_watering,0.9889517333
northern_chinese,0.9889247018
almond_pudding,0.9888472976
preserved_egg,0.9888043017
crab_rangoon,0.9887404464
papaya_salad,0.9887091308
pork_rinds,0.9885535815
fish_filet,0.9885178503
spicy_mustard,0.9884948704
mu_shu,0.9884807294
pot_sticker,0.9883344461
fish_balls,0.9883256710
pu_pu_platter,0.9882457787
steer_clear,0.9882296281
chino_bandito,0.9882186599
chicken_satay,0.9881597376
pf_changs,0.9881354277
fellow_yelper,0.9880819490
bbq_duck,0.9880786415
hash_browns,0.9880760633
bamboo_club,0.9880326259
picky_eater,0.9879518105
food_truck,0.9878928185
wednesday_night,0.9878318755
almond_chicken,0.9878132879
tomato_sauce,0.9877517388
panang_curry,0.9877336429
chow_mien,0.9875900304
creme_brulee,0.9874965105
glutinous_rice,0.9874363233
white_pepper,0.9874097289
pepper_beef,0.9873799566
hunan_beef,0.9873259179
chinese_buffets,0.9873062489
rainbow_roll,0.9872233870
din_tai_fung,0.9872188588
sesame_oil,0.9871831354
walking_distance,0.9871765105
sesame_noodles,0.9871221202
san_jose,0.9869462451
timely_manner,0.9869102296
hair_salon,0.9868926231
fried_egg,0.9868628909
delivery_guy,0.9868241423
noodle_asia,0.9868228358
bbq_pork,0.9868094661
yellowtail_sashimi,0.9867613909
liquor_license,0.9867381587
family_members,0.9867226166
golden_gate,0.9867190701
pleasantly_surprised,0.9865412630
ahi_tuna,0.9864571433
kung_fu,0.9864295618
general_chicken,0.9863295081
carnitas_taco,0.9863210974
crab_puff,0.9862818497
shanghai_dumplings,0.9862022453
pork_chops,0.9861901069
craving_asian_food,0.9861222332
plastic_utensils,0.9860801236
tsing_tao,0.9860509911
bachelorette_party,0.9860125746
chocolate_cake,0.9859701033
king_wah,0.9859101007
slightly_sweet,0.9858882551
fish_tanks,0.9858394606
tom_kha,0.9857615584
honey_chicken,0.9857013346
fried_dough,0.9856917647
thai_cuisine,0.9856636624
stinky_tofu,0.9856297918
red_jade_chicken,0.9854573505
fried_tofu,0.9854228957
cash_register,0.9854030546
shabu_shabu,0.9853983014
sun_devil_chicken,0.9853975667
wonton_soup,0.9853960435
big_heng,0.9853668041
rice_paper,0.9851731277
cheese_puffs,0.9851203107
chicken_teriyaki,0.9851017916
chef_kenny,0.9850990713
string_bean,0.9849080153
china_tango,0.9848778043
seaweed_salad,0.9846104375
orange_chicken,0.9845752331
locally_owned,0.9844469662
sesame_seed,0.9843895802
tom_yum_goong,0.9842826538
boba_tea,0.9842289735
gai_lan,0.9841405689
jade_red_chicken,0.9839396151
orange_peel_chicken,0.9839374873
beef_broccoli,0.9838558110
walnut_shrimp,0.9838265710
happy_hour,0.9837583521
wide_noodles,0.9837068628
shredded_pork,0.9835993917
china_magic_noodle_house,0.9835510160
planet_hollywood,0.9834401304
thai_tea,0.9833315827
egg_foo_yong,0.9832994720
braised_tofu,0.9831427327
lunch_rush,0.9829017953
pan_fried,0.9827867579
sushi_rolls,0.9827663282
dried_shrimp,0.9827546821
foie_gras,0.9827161780
plum_wine,0.9827114587
broccoli_beef,0.9827052081
beef_stew,0.9826925203
red_peppers,0.9826909869
noodle_house,0.9826389567
wanton_soup,0.9823784273
won_tons,0.9823428140
private_room,0.9822747643
red_pepper_flakes,0.9821489438
wagyu_beef,0.9820423126
indian_school,0.9819835532
kung_pow_chicken,0.9818194040
egg_rolls,0.9817937152
hot_mustard,0.9817462345
wor_won_ton_soup,0.9817373140
yun_nan,0.9817142221
phoenix_palace,0.9815017536
chicken_curry,0.9813923514
pad_kee_mao,0.9813526781
rib_eye,0.9813092908
beef_rendang,0.9812850089
egg_noodles,0.9811794105
fast_food_restaurant,0.9811412156
hk_star,0.9810781285
chicken_wing,0.9809518463
cuban_black_beans,0.9809296005
pad_thai,0.9808717402
gas_station,0.9808344911
udon_noodles,0.9808327496
large_groups,0.9806525796
pig_ears,0.9806085723
barbecue_pork,0.9805769290
shrimp_mojo,0.9804479104
couple_times,0.9804371712
thai_curry,0.9801716139
dan_dan_noodle,0.9800713684
star_anise,0.9798743521
casa_grande,0.9798133733
white_sauce,0.9797785245
yellow_tail,0.9797285047
cumin_lamb,0.9796529320
pork_chop,0.9796040069
ox_tail,0.9795178961
plum_sauce,0.9794714879
seating_area,0.9794347265
shu_mai,0.9794212740
chino_bandido,0.9792788870
bean_sprouts,0.9792709747
grand_opening,0.9791922727
eye_contact,0.9791447101
fat_choy_burger,0.9789284863
yi_mei,0.9788442300
free_cookie,0.9787577298
crying_tiger,0.9785761412
chinese_food,0.9784909428
chicken_nuggets,0.9784366402
scallion_pancake,0.9783590846
north_scottsdale,0.9783460748
tempura_shrimp,0.9782959829
san_francisco,0.9782738520
lazy_susan,0.9782160841
singapore_noodles,0.9780550326
fried_dumplings,0.9780462904
egg_white,0.9780343371
mystery_meat,0.9780332726
generals_chicken,0.9779295395
victorian_room,0.9779126097
lunch_combos,0.9778786090
tangerine_beef,0.9778344495
hot_peppers,0.9776975741
chinese_cultural_center,0.9776643191
pot_stickers,0.9776493443
hot_tea,0.9776197723
big_wa,0.9775589842
crispy_beef,0.9774153621
duck_bao,0.9772941231
buffet_asia,0.9772303834
duck_tongue_taco,0.9771660151
braised_pork,0.9770898779
debit_card,0.9769402128
chain_restaurants,0.9768327987
bund_shanghai,0.9768147663
veggie_house,0.9767876609
ground_pork,0.9767773538
big_wong,0.9767758331
snow_crab_legs,0.9767601577
autumn_court,0.9767094788
big_buddha,0.9764567048
poor_quality,0.9764461599
honey_walnut_prawns,0.9763351072
beef_noodle_stew,0.9761608266
queso_fundido,0.9761202100
honey_walnut_shrimp,0.9760000789
shrimp_toast,0.9759351593
cake_noodle,0.9757050830
egg_drop_soup,0.9756721802
orange_sauce,0.9755514976
noodle_shop,0.9754737466
main_courses,0.9752923050
beef_skewers,0.9752817894
chocolate_mousse,0.9752547752
pu_pu,0.9751375468
chinese_joint,0.9749889874
custard_buns,0.9749515388
sized_portion,0.9749229889
beef_short_ribs,0.9748104338
fried_chicken_wings,0.9747061066
sea_salt,0.9745224206
green_curry,0.9744738450
grilled_pork,0.9743023859
hand_roll,0.9742680673
san_gabriel,0.9742141856
crab_angels,0.9742033102
wonton_noodle_soup,0.9740474279
ping_pang_pong,0.9740406694
golden_phoenix,0.9740239675
pho_tai,0.9740152499
mekong_palace,0.9739325770
kj_kitchen,0.9739031062
food_network,0.9738432411
shangri_la,0.9738000670
ox_tongue,0.9737556223
nicely_decorated,0.9736498428
al_dente,0.9735946174
lunch_special,0.9735498574
miso_ramen,0.9732363412
minute_wait,0.9732262231
red_chili,0.9729790652
pong_pong,0.9727544223
sliced_beef,0.9727435562
krazy_buffet,0.9725965580
specialty_rolls,0.9722009334
jumbo_shrimp,0.9721100843
szechwan_beef_noodle_soup,0.9719910820
reverse_happy_hour,0.9719315260
steaming_hot,0.9719285577
pho_kim_long,0.9718076712
pickled_mustard_greens,0.9715936298
crab_rangoons,0.9715434070
dan_dan_noodles,0.9714195526
char_kway_teow,0.9714147815
cathay_house,0.9713612114
piping_hot,0.9713247460
general_tso_chicken,0.9711791046
snow_pea,0.9710993932
jen_red_pork,0.9707899346
szechwan_palace,0.9707823313
chinese_donut,0.9706838009
slot_machines,0.9706743123
decently_priced,0.9706390690
lo_mein,0.9704664252
peanut_noodles,0.9702080959
xiao_long_bao,0.9701593538
sushi_roll,0.9700722274
lettuce_wraps,0.9699992431
wasabi_mashed_potatoes,0.9698853639
iced_coffee,0.9695405220
heat_level,0.9694503418
delivery_driver,0.9692881543
imitation_crab,0.9692164972
noodle_bowls,0.9691621879
flamingo_palace,0.9689375684
shrimp_tempura_roll,0.9688812101
lan_zhou,0.9688155008
mei_fun,0.9687833489
left_overs,0.9687716405
imperial_palace,0.9686538579
egg_drop,0.9686251108
bonus_points,0.9686244589
sizzling_rice_soup,0.9686240820
rice_cakes,0.9684675905
har_gow,0.9682506716
hibachi_grill,0.9679243823
east_ocean,0.9675965420
noodle_dishes,0.9675737478
mini_pot,0.9675154357
lamb_skewers,0.9672207507
shrimp_ball,0.9672087632
kung_pao_chicken,0.9670522928
rice_bowl,0.9670287497
thai_ice_tea,0.9669293798
milk_tea,0.9667764955
green_onion_pancake,0.9666460328
green_bell_peppers,0.9666101569
spring_mountain,0.9664794017
late_night,0.9662618268
jerk_chicken,0.9661859513
lemon_chicken,0.9661596039
bbq_ribs,0.9660060272
chicken_breast,0.9659722998
jade_palace,0.9658854992
egg_fu_young,0.9658539763
tien_wong,0.9657795299
fried_pork_chop,0.9655095332
singapore_noodle,0.9653456432
interior_design,0.9652329888
hainan_chicken,0.9649311584
main_food_items,0.9645965636
traditional_chinese,0.9642629338
ice_tea,0.9641917662
orange_peel,0.9641885311
olive_garden,0.9641518080
coca_cola,0.9640916748
kung_pao_beef,0.9640448218
dining_area,0.9640140328
bay_area,0.9638571790
music_playing,0.9638565092
china_chili,0.9635653229
steam_table,0.9635066816
caesars_palace,0.9635065441
steamed_pork_dumplings,0.9634241745
spice_level,0.9634186630
yun_nan_garden,0.9634112774
lan_zhou_beef_noodle_soup,0.9634061039
fried_taro,0.9633397700
braised_beef,0.9630308704
great_prices,0.9627680985
gang_pang_chicken,0.9625992518
super_cheap,0.9625544863
boba_drinks,0.9624809682
tap_water,0.9621814625
phone_number,0.9621054403
abacus_inn,0.9615987267
garlic_pepper,0.9615561814
safe_bet,0.9615321639
miso_marinated_chilean_sea_bass,0.9614087865
main_dishes,0.9611442238
air_conditioning,0.9611163925
shui_mai,0.9608773096
standard_chinese_fare,0.9608222681
thai_style_noodle_house,0.9608217420
mongolian_beef,0.9607905512
yellowtail_seviche,0.9606198791
usual_suspects,0.9605023550
small_portion,0.9601201631
super_salty,0.9599226496
szechuan_chicken,0.9597902021
green_envy_roll,0.9597568643
pepper_sauce,0.9595356314
great_wall,0.9594480981
main_dish,0.9593640159
har_gau,0.9593266149
moo_goo,0.9592548793
spicy_eggplant,0.9590795876
carnitas_tacos,0.9590018282
hainanese_chicken,0.9589374986
sesame_balls,0.9589310121
szechuan_beef,0.9587658262
sunday_afternoon,0.9587460133
date_night,0.9587081112
chow_main,0.9586841706
mile_radius,0.9585832712
customer_service,0.9584568542
neo_tokyo,0.9581590236
egg_custard,0.9581460117
pork_buns,0.9579392554
veggie_dumplings,0.9578608562
kung_pow,0.9578240739
cantonese_food,0.9577455469
won_ton,0.9577186783
beef_noodle_soup,0.9576901050
fried_shrimp,0.9574580812
high_prices,0.9574349051
multiple_times,0.9573907739
blah_blah_blah,0.9572471829
thai_restaurants,0.9571952342
wide_range,0.9571568126
absolutely_disgusting,0.9569370297
lightly_fried,0.9568745527
roasted_pork,0.9566736474
pickled_vegetables,0.9565509373
lightly_breaded,0.9565038850
snow_crab,0.9564548423
local_chinese,0.9563921015
online_ordering,0.9563359201
beef_ramen,0.9562195211
tad_bit,0.9559902067
beef_cubes,0.9557504636
chinatown_plaza,0.9557375038
tiger_shrimp_mango_salad,0.9557327378
spicy_sauce,0.9556919136
soft_tofu,0.9554263296
boba_milk_tea,0.9552936524
shanghai_club,0.9552706072
long_ago,0.9552052561
fried_noodles,0.9551857284
vietnamese_food,0.9551499582
steamed_chicken,0.9550810432
stir_fry_paradise,0.9550101731
mall_food_court,0.9549689795
kung_pao_tofu,0.9549023404
taiwanese_breakfast,0.9548364947
long_wongs,0.9548183032
salad_dressing,0.9545969856
crispy_honey_shrimp,0.9543966786
portion_sizes,0.9543645340
ranch_market,0.9541872849
moo_shoo,0.9540128649
asian_island,0.9539746227
steam_rice,0.9539741914
red_beans,0.9538267874
water_chestnuts,0.9537953007
samba_rolls,0.9536727929
sliced_pork,0.9536244857
holy_crap,0.9534520699
room_temperature,0.9533814207
dark_brown,0.9533227462
chicken_feet,0.9533175418
eggs_rolls,0.9531215620
el_topo_roll,0.9531170490
pig_ear,0.9527303373
pretty_darn,0.9526545840
lychee_martini,0.9522855224
sunday_brunch,0.9521960630
thai_restaurant,0.9521659241
red_curry,0.9520943124
lime_juice,0.9520928325
vegas_trip,0.9520875992
orange_tofu,0.9519421356
vietnamese_restaurants,0.9519105941
west_valley,0.9516476553
tea_pot,0.9515134619
spring_rolls,0.9513490068
fish_cake,0.9513428117
cha_siu,0.9510086618
veggie_spring_rolls,0.9509503377
pepper_chicken,0.9509127796
curry_chicken,0.9507639315
chili_oil,0.9506553189
oxtail_soup,0.9506149306
large_bowl,0.9505333688
green_bell_pepper,0.9500850721
evil_jungle_princess,0.9499933426
peking_pork,0.9499361658
thai_coconut_curry,0.9499282299
web_site,0.9497355711
great_bao,0.9496450593
staff_member,0.9493881137
dragon_roll,0.9493829383
dumpling_haus,0.9491516915
queen_creek,0.9491286522
late_night_snack,0.9489642801
lunch_break,0.9489109576
china_chan,0.9488870140
star_review,0.9486886668
salted_fish,0.9486319174
personal_preference,0.9486075851
crab_balls,0.9485822470
thai_house,0.9484860002
taiwanese_food,0.9483956492
string_beans,0.9481320053
large_party,0.9479616792
singapore_street_noodles,0.9478058368
tom_kha_gai,0.9475382178
lan_zhou_beef_noodle,0.9469600772
staff_members,0.9469077089
beef_pies,0.9468903998
dinner_combos,0.9466912520
gau_gee,0.9466199532
neo_tokyo_roll,0.9465565191
world_noodle,0.9465302541
highly_recommended,0.9464027014
powdered_sugar,0.9463523208
china_grill,0.9463269704
delivery_charge,0.9460883553
scrambled_egg,0.9460742161
large_parties,0.9460670458
spring_mtn,0.9459882944
freshly_prepared,0.9459837371
awesome_lunch_specials,0.9459583865
thai_dynamite,0.9457746029
corn_chowder,0.9456869178
roasted_pork_belly,0.9456817420
asian_fare,0.9447473775
mind_blowing,0.9447249443
chinese_chicken_salad,0.9446837412
star_rating,0.9443614039
ta_ta,0.9439445149
outdoor_seating,0.9438988632
panda_expresses,0.9436705724
boiled_egg,0.9435649378
cab_ride,0.9435541208
salt_pepper,0.9434510012
beijing_beef,0.9434432405
asian_market,0.9434411055
chile_sauce,0.9433692625
braised_pork_belly,0.9430468243
popcorn_chicken,0.9429483901
late_lunch,0.9428410379
picky_eaters,0.9427654724
outdoor_patio,0.9426035873
bok_choi,0.9425326651
cigarette_smoke,0.9422208231
hour_wait,0.9421981798
cafe_noodle,0.9421934444
jerk_fried_rice,0.9420572492
hoi_nam_chicken,0.9418683091
grand_china,0.9418035234
seafood_soup,0.9417883185
fried_squid,0.9417308396
crying_tiger_salad,0.9417146163
vanilla_ice_cream,0.9415877916
korean_food,0.9415225923
honey_seared_chicken,0.9414032211
crab_ragoon,0.9411814142
bar_area,0.9410841487
happy_camper,0.9410528125
drunken_noodles,0.9408471290
bbq_combo,0.9407731400
won_ton_soup,0.9406167770
ginger_sauce,0.9405472683
egg_flower_soup,0.9402296237
chicken_katsu,0.9399501433
late_night_eats,0.9397075608
sun_asian,0.9395584886
street_food,0.9395414496
delivery_fee,0.9393119666
american_style_chinese,0.9392935420
fried_bananas,0.9392572850
mushu_pork,0.9392067343
hand_pulled_noodle,0.9391868416
baby_bok_choy,0.9391352704
nom_nom_nom,0.9389977561
food_coma,0.9389864862
china_wok,0.9389567818
shopping_plaza,0.9389418054
chive_dumplings,0.9385622218
real_asian_food,0.9385508930
noise_level,0.9380950166
pepper_oil,0.9379715308
barbecued_pork,0.9379357401
pork_intestine,0.9375555718
health_code_violations,0.9374673066
flat_noodle,0.9373971596
viva_china_taco,0.9372933935
order_online,0.9372504939
spicy_tuna_roll,0.9372026970
live_seafood,0.9371443251
tom_ka,0.9370720360
mango_sticky_rice,0.9364915533
snow_ice,0.9362833013
weeks_ago,0.9361737080
dim_lighting,0.9359194074
extremely_salty,0.9355802016
dimly_lit,0.9351208422
red_pepper,0.9349966145
lobster_taco,0.9349025404
crab_wontons,0.9348068951
family_owned,0.9345578392
hands_down,0.9345171139
asian_bistro,0.9343414047
overly_sweet,0.9341943094
lightly_battered,0.9340119287
china_poblano,0.9339661386
wide_selection,0.9339312010
sushi_bar,0.9334512818
kung_pao_scallops,0.9332571044
golden_china,0.9331240154
siu_wok,0.9331061081
casino_floor,0.9328138050
cashew_shrimp,0.9325023128
grilled_cheese,0.9323198434
green_valley_ranch,0.9323074998
bad_service,0.9322706560
garlic_sauce,0.9321543216
orient_house,0.9319607973
thai_beef_salad,0.9315176442
wife_loves,0.9314369582
handmade_noodles,0.9314221415
mayo_sauce,0.9312971698
honey_glazed,0.9312710617
minced_beef,0.9312662351
shrimp_with_lobster_sauce,0.9311309743
saturday_night,0.9311279656
noodle_exchange,0.9310781192
crispy_skin,0.9310737201
pickled_veggies,0.9310667395
crispy_duck,0.9308649418
avocado_roll,0.9308090333
el_topo,0.9305001087
ice_cold,0.9304427635
dac_biet,0.9302646470
soy_bean,0.9302090028
kampong_ah_lee,0.9301189773
chopstick_express,0.9301104208
samba_roll,0.9299436404
samba_sushi,0.9298956057
strip_hotel,0.9293678207
booming_spot,0.9293185992
tempura_roll,0.9293146709
fairly_large,0.9292457983
thai_iced_tea,0.9292129145
quick_fix,0.9287713538
joyful_house,0.9286598619
mochi_ice_cream,0.9282961399
noodle_dish,0.9281663207
chinese_mexican_fusion,0.9278721236
asian_restaurant,0.9277248307
reading_reviews,0.9276282275
green_onion_pancakes,0.9275587741
steamed_bun,0.9273140054
friday_night,0.9272567844
large_portion,0.9269749407
egg_tart,0.9269538827
green_papaya_salad,0.9269262489
nom_nom,0.9268731686
previous_reviewer,0.9266622876
tom_yum_soup,0.9265631566
cream_puffs,0.9263976568
monte_carlo,0.9263972966
teriyaki_chicken,0.9263324843
sun_asian_kitchen,0.9260543521
red_bell_pepper,0.9259225053
health_dept,0.9258588407
bourbon_chicken,0.9257729922
noodle_palace,0.9254026587
chinese_joints,0.9253462776
tender_beef,0.9247739345
dragon_house,0.9244094926
flat_noodles,0.9243049707
downtown_phoenix,0.9243011848
steamed_bbq_pork_buns,0.9241318252
vermicelli_noodle,0.9240375353
pork_belly_bao,0.9240231424
won_ton_mein,0.9237868099
soft_drinks,0.9237792628
war_wonton_soup,0.9237411439
noodle_pot,0.9237251465
sweet_sauce,0.9233523055
garlic_chicken,0.9233435046
medium_spicy,0.9229926322
quail_egg,0.9228909540
speak_english,0.9227193449
flat_rice_noodles,0.9226794790
crab_cakes,0.9226461787
authentic_asian_food,0.9225446866
vietnamese_sandwiches,0.9225285743
young_lady,0.9224050799
peppered_beef,0.9219357769
beef_tendon,0.9214025450
vegetable_spring_rolls,0.9212354737
nee_house,0.9212000971
fried_banana,0.9211941063
white_onions,0.9209013260
bright_orange,0.9208881925
mongolian_bbq,0.9208809888
gourmet_house_of_hong_kong,0.9208156531
crispy_honey_chicken,0.9208141789
black_bean_sauce,0.9205664193
duck_tongue,0.9205065481
general_tsao_chicken,0.9203345369
crispy_fried,0.9202831238
spring_onion,0.9202336257
pho_dac_biet,0.9201737406
couple_weeks,0.9200204278
parking_lot,0.9199996761
chinese_buffet,0.9199838969
bus_boy,0.9198010339
ma_po_tofu,0.9195441873
dan_dan_mein,0.9195194009
asian_buffets,0.9194376823
dim_sums,0.9193811796
wait_forever,0.9193276624
curry_puffs,0.9193258970
orange_slices,0.9192220399
fried_wonton_strips,0.9190835917
house_special_chicken,0.9189363218
customer_service_skills,0.9188289412
lemon_pepper_shrimp,0.9186086489
dragon_palace,0.9185908690
dining_companions,0.9185240688
emerald_chicken,0.9183039210
pho_ga,0.9179780973
crispy_gau_gee_mein,0.9179210019
prix_fixe,0.9177726647
sunday_night,0.9174721172
huge_portions,0.9174529565
hand_rolls,0.9173719237
ordered_delivery,0.9173320826
write_reviews,0.9171758548
large_size,0.9171652070
war_won_ton_soup,0.9171297907
steamed_veggies,0.9170502178
mongolian_grill,0.9169570727
hotel_room,0.9167685394
red_bean_paste,0.9165977526
chinese_mexican,0.9164816651
tea_cup,0.9163253173
freshly_cooked,0.9160156849
miso_sea_bass,0.9156431956
hand_cut_noodles,0.9154812149
rou_jia_mo,0.9153307482
udon_noodle,0.9152618889
smaller_portion,0.9150507451
